Date,Symbol,Client Name,net_value,action
08-Jan-25,NIRMAN,MANOJKUMAR MADHAVLAL CHAUDHARI,20859120.0,BUY
08-Jan-25,ORIENTTECH,HRTI PRIVATE LIMITED,277997266.36,BUY
08-Jan-25,SPANDANA,AAKRAYA RESEARCH LLP,521761143.75,BUY
08-Jan-25,SPANDANA,GRAVITON RESEARCH CAPITAL LLP,688988981.2,BUY
08-Jan-25,SPANDANA,HRTI PRIVATE LIMITED,431538984.41999996,BUY
08-Jan-25,SPANDANA,QE SECURITIES LLP,370017128.2,BUY
08-Jul-25,ANNAPURNA,KANODIA STOCK BROKING PVT.LTD.,48167132.5,BUY
08-Jul-25,ANNAPURNA,L7 HITECH PRIVATE LIMITED,41647500.0,BUY
08-Jul-25,BELRISE,GRAVITON RESEARCH CAPITAL LLP,1052545330.3199999,BUY
08-Jul-25,BELRISE,HRTI PRIVATE LIMITED,953099917.68,BUY
08-Jul-25,BSE,GRAVITON RESEARCH CAPITAL LLP,11402784002.72,BUY
08-Jul-25,GOKEX,GRAVITON RESEARCH CAPITAL LLP,755410965.92,BUY
08-Jul-25,HARIOMPIPE,AAKRAYA RESEARCH LLP,254352359.51999998,BUY
08-Jul-25,HARIOMPIPE,ABHAY MAL LODHA,245855940.0,BUY
08-Jul-25,HARIOMPIPE,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,172948728.98000002,BUY
08-Jul-25,HARIOMPIPE,GRAVITON RESEARCH CAPITAL LLP,200012258.66,BUY
08-Jul-25,HARIOMPIPE,HRTI PRIVATE LIMITED,258450474.51999998,BUY
08-Jul-25,HARIOMPIPE,MICROCURVES TRADING PRIVATE LIMITED,269263788.84000003,BUY
08-Jul-25,HARIOMPIPE,NK SECURITIES RESEARCH PRIVATE LIMITED,358269516.6,BUY
08-Jul-25,HARIOMPIPE,QE SECURITIES LLP,392815429.38,BUY
08-Jul-25,INDIASHLTR,KOTAK MAHINDRA MUTUAL FUND,3853492379.95,BUY
08-Jul-25,INDIASHLTR,NEXUS OPPORTUNITY FUND II LIMITED,1130757527.9,BUY
08-Jul-25,INDIASHLTR,NEXUS VENTURES III LIMITED,3123755761.28,BUY
08-Jul-25,ISFT,MANISH JHUNJHUNWALA,20903665.06,BUY
08-Jul-25,JPPOWER,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,1616115277.17,BUY
08-Jul-25,MMEL,GRETEX SHARE BROKING LIMITED,53766660.0,BUY
08-Jul-25,MMEL,VINEY EQUITY MARKET LLP,43747200.0,BUY
08-Jul-25,NECLIFE,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,134951378.09,BUY
08-Jul-25,NECLIFE,QUARKS TECHNOSOFT PRIVATE LIMITED,31163099.999999996,BUY
08-Jul-25,NECLIFE,SHARE INDIA SECURITIES LIMITED,64251780.61,BUY
08-Jul-25,NECLIFE,TRADELINK INVESTMENTS,38312353.800000004,BUY
08-Jul-25,PROSTARM,HRTI PRIVATE LIMITED,123956737.1,BUY
08-Jul-25,PUSHPA,SUNFLOWER BROKING PRIVATE LIMITED,20286750.0,BUY
08-Jul-25,SIYSIL,GRAVITON RESEARCH CAPITAL LLP,497452480.58000004,BUY
08-Jul-25,SMLISUZU,HRTI PRIVATE LIMITED,418379990.19,BUY
08-Jul-25,STALLION,NEOMILE GROWTH FUND - SERIES I,55931376.599999994,BUY
08-Jul-25,TVSINVIT,AMBIT WEALTH PRIVATE LIMITED,418118000.0,BUY
08-Jul-25,TVSINVIT,SARGAM RETAILS PRIVATE LIMITED,193800000.0,BUY
08-Jul-25,TVSINVIT,SERUM INSTITUTE OF INDIA PRIVATE LIMITED,150450000.0,BUY
08-May-25,CCL,GRAVITON RESEARCH CAPITAL LLP,1025092275.5699999,BUY
08-May-25,INDSWFTLAB,WILSON HOLDINGS PRIVATE LIMITED,35860220.0,BUY
08-May-25,KAMDHENU,NITESH SHASHIKANT KHATATE,44518684.349999994,BUY
08-May-25,KAMOPAINTS,AL MAHA INVESTMENT FUND PCC-ONYX STRATEGY,47835000.0,BUY
08-May-25,KAMOPAINTS,BRIDGE INDIA FUND,47835000.0,BUY
08-May-25,NETWEB,GRAVITON RESEARCH CAPITAL LLP,1029621032.96,BUY
08-May-25,SONATSOFTW,HRTI PRIVATE LIMITED,1307920504.48,BUY
08-May-25,SYMPHONY,GRAVITON RESEARCH CAPITAL LLP,1201400206.2,BUY
08-May-25,WELSPUNLIV,GRAVITON RESEARCH CAPITAL LLP,1446925576.46,BUY
08-May-25,WOMANCART,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,26040692.0,BUY
08-Nov-24,AVALON,AAKRAYA RESEARCH LLP,728898288.81,BUY
08-Nov-24,AVALON,HRTI PRIVATE LIMITED,603914769.94,BUY
08-Nov-24,BEWLTD,VIRTUOUS CAPITAL LIMITED,30337740.0,BUY
08-Nov-24,HERCULES,NK SECURITIES RESEARCH PRIVATE LIMITED,132351598.0,BUY
08-Nov-24,IMFA,GRAVITON RESEARCH CAPITAL LLP,505749908.0,BUY
08-Nov-24,ITI,AAKRAYA RESEARCH LLP,3926220322.6400003,BUY
08-Nov-24,ITI,GRAVITON RESEARCH CAPITAL LLP,4054835423.3,BUY
08-Nov-24,KRN,AAKRAYA RESEARCH LLP,465347510.65,BUY
08-Nov-24,KRN,GRAVITON RESEARCH CAPITAL LLP,425607640.56,BUY
08-Nov-24,MEDICO,MANISH NITIN THAKUR,37427200.0,BUY
08-Nov-24,MEDICO,VIJAYGOPAL PARASRAM ATAL,29105000.0,BUY
08-Nov-24,TERASOFT,NK SECURITIES RESEARCH PRIVATE LIMITED,57538622.7,BUY
08-Nov-24,TERASOFT,QE SECURITIES LLP,28443195.76,BUY
08-Nov-24,TERASOFT,SHARE INDIA SECURITIES LIMITED,22696582.189999998,BUY
08-Nov-24,USK,MATH GANESH HIRI,41160832.31,BUY
08-Nov-24,WIPRO,PRAZIM TRADERS,25174311680.0,BUY
08-Nov-24,WIPRO,PRAZIM TRADING AND INVESTMENT COMPANY PVT LTD,47574311680.0,BUY
08-Nov-24,WIPRO,ZASH TRADERS,22400000000.0,BUY
08-Oct-24,ATALREAL,NOPEA CAPITAL SERVICES PRIVATE LIMITED,54535000.0,BUY
08-Oct-24,ATALREAL,RAVI GOYAL (HUF),21115785.46,BUY
08-Oct-24,FELIX,ALOK KUMAR (HUF),32436690.0,BUY
08-Oct-24,FELIX,BASE ENGINEERING LLP,46520650.0,BUY
08-Oct-24,FELIX,PRAJAL BHANDARI,87880625.0,BUY
08-Oct-24,FELIX,SETU SECURITIES PVT LTD,43888320.0,BUY
08-Oct-24,INDIAGLYCO,GRAVITON RESEARCH CAPITAL LLP,587818732.6800001,BUY
08-Oct-24,JYOTISTRUC,AION JYOTI LLC,166044551.83,BUY
08-Oct-24,PARAMOUNT,GRETEX SHARE BROKING LIMITED,31701852.0,BUY
08-Oct-24,PAVNAIND,MANUSANT TRADING PRIVATE LIMITED,162628718.4,BUY
08-Oct-24,SDREAMS,MANSI SHARE AND STOCK ADVISORS PVT LTD,22282500.0,BUY
08-Oct-24,SHIVAUM,TRIPURARI DEALTRADE PRIVATE LIMITED,23829000.0,BUY
08-Oct-24,SKIPPER,GRAVITON RESEARCH CAPITAL LLP,610965960.1700001,BUY
08-Oct-24,ZTECH,MANSI SHARE AND STOCK ADVISORS PVT LTD,103074072.0,BUY
08-Oct-24,ZTECH,PASHUPATI CAPITA SER PVT LTD,43903200.0,BUY
08-Oct-25,ACTIVEINFR,ADCC ACADEMY PRIVATE LIMITED,139276800.0,BUY
08-Oct-25,ACTIVEINFR,BADJATE STOCK & SHARES PVT LTD,116166000.0,BUY
08-Oct-25,ADVANCE,GYAANA RETREAT & SERVICES PRIVATE LIMITED,49020000.0,BUY
08-Oct-25,ADVANCE,JAY JAGANNATH STEEL AND POWER LIMITED,60037700.0,BUY
08-Oct-25,ADVANCE,MARYADA BARTER PVT LTD,40803750.0,BUY
08-Oct-25,ADVANCE,NECTA BLOOM VCC - NECTA BLOOM ONE,38561298.0,BUY
08-Oct-25,ADVANCE,PARIJATA TRADING PRIVATE LIMITED,151830000.0,BUY
08-Oct-25,ADVANCE,RADIANT COMPUTECH PRIVATE LIMITED,171000000.0,BUY
08-Oct-25,ADVANCE,THE SOUTH INDIAN BANK LIMITED,42845418.0,BUY
08-Oct-25,ADVANCE,TRADEBULLS SECURITIES PRIVATE LIMITED,57899564.7,BUY
08-Oct-25,ADVANCE,VARADA TRADING PRIVATE LIMITED,55500000.0,BUY
08-Oct-25,BAGDIGITAL,ACME CORPORATE ADVISORS PRIVATE LIMITED,23534368.0,BUY
08-Oct-25,BAGDIGITAL,ARPNA CAPITAL SERVICES PRIVATE LIMITED,31317264.0,BUY
08-Oct-25,BAGDIGITAL,KRUSHNAM NEXUS CAPITAL SCHEME 1,31261520.0,BUY
08-Oct-25,BAGDIGITAL,LOVLESH JAIN,20200000.0,BUY
08-Oct-25,BLUESTONE,GRAVITON RESEARCH CAPITAL LLP,1390807603.26,BUY
08-Oct-25,BMWVENTLTD,NEO APEX VENTURE LLP,46043985.82,BUY
08-Oct-25,BMWVENTLTD,NEOMILE GROWTH FUND - SERIES I,27459000.0,BUY
08-Oct-25,EIMCOELECO,AEGIS INVESTMENT FUND,220194999.99999997,BUY
08-Oct-25,EIMCOELECO,GRAVITON RESEARCH CAPITAL LLP,316772316.44,BUY
08-Oct-25,EIMCOELECO,HRTI PRIVATE LIMITED,292765110.36,BUY
08-Oct-25,EIMCOELECO,JUNOMONETA FINSOL PRIVATE LIMITED,308776267.44,BUY
08-Oct-25,EIMCOELECO,MUSIGMA SECURITIES,158978410.4,BUY
08-Oct-25,EIMCOELECO,NK SECURITIES RESEARCH PRIVATE LIMITED,134526679.5,BUY
08-Oct-25,EIMCOELECO,QE SECURITIES LLP,191927705.93,BUY
08-Oct-25,ESFL,YAGNIK BHARATKUMAR TANK,77664081.6,BUY
08-Oct-25,FABTECH,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,54119051.65,BUY
08-Oct-25,INDRAMEDCO,GRAVITON RESEARCH CAPITAL LLP,1447124659.38,BUY
08-Oct-25,INFIBEAM,SAMYAKTVA CONSTRUCTION LLP,285147840.8,BUY
08-Oct-25,ITI,GRAVITON RESEARCH CAPITAL LLP,3715712064.63,BUY
08-Oct-25,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,1534702791.6,BUY
08-Oct-25,JAICORPLTD,HRTI PRIVATE LIMITED,395622707.01,BUY
08-Oct-25,JAICORPLTD,JUNOMONETA FINSOL PRIVATE LIMITED,399547793.4,BUY
08-Oct-25,JAICORPLTD,MATHISYS ADVISORS LLP,338780032.09000003,BUY
08-Oct-25,JAICORPLTD,MUSIGMA SECURITIES,408014421.56,BUY
08-Oct-25,MCLEODRUSS,OM PRAMILA STOCKS PRIVATE LIMITED,40882500.0,BUY
08-Oct-25,MPEL,AFFLUENCE GEMS PRIVATELIMITED,21161472.0,BUY
08-Oct-25,MUNISH,FRENZY COMMERCIAL PVT LTD,21042000.0,BUY
08-Oct-25,MUNISH,MAHALAXMI BROKRAGE INDIA PRIVATE LIMITED,30870000.0,BUY
08-Oct-25,MUNISH,NNM SECURITIES PVT LTD,73080000.0,BUY
08-Oct-25,MUNISH,PACE STOCK BROKING SERVICES PVT LTD,21042000.0,BUY
08-Oct-25,MUNISH,STRATEGIC SIXTH SENSE CAPITAL FUND,20916000.0,BUY
08-Oct-25,ORIENTTECH,HRTI PRIVATE LIMITED,277738192.72,BUY
08-Oct-25,ORIENTTECH,JUNOMONETA FINSOL PRIVATE LIMITED,247359248.85000002,BUY
08-Oct-25,PIGL,MUSKAAN SARIN,20261418.84,BUY
08-Oct-25,RBLBANK,SOCIETE GENERALE,943627204.0,BUY
08-Oct-25,SALZERELEC,GRAVITON RESEARCH CAPITAL LLP,377189603.15,BUY
08-Oct-25,SALZERELEC,IRAGE BROKING SERVICES LLP,217162575.19,BUY
08-Oct-25,SALZERELEC,JUNOMONETA FINSOL PRIVATE LIMITED,220088829.28,BUY
08-Oct-25,SALZERELEC,MUSIGMA SECURITIES,417801610.75,BUY
08-Oct-25,SALZERELEC,NK SECURITIES RESEARCH PRIVATE LIMITED,442904525.84000003,BUY
08-Oct-25,SALZERELEC,OM TRADING,182659147.16,BUY
08-Oct-25,SALZERELEC,PACE STOCK BROKING SERVICES PVT LTD,181995725.38,BUY
08-Oct-25,SALZERELEC,QE SECURITIES LLP,171621061.48000002,BUY
08-Oct-25,SBC,PRONTO SECURITIES PRIVATE LIMITED,61764672.74999999,BUY
08-Oct-25,SHRINGARMS,ACME CAPITAL MARKET LIMITED,203255315.64,BUY
08-Oct-25,SHRINGARMS,HRTI PRIVATE LIMITED,214266213.94,BUY
08-Oct-25,SHRINGARMS,LKP FINANCE LIMITED,223875479.8,BUY
08-Oct-25,SHRINGARMS,NIVESH CONSULTANCY PRIVATE LIMITED,333399940.28,BUY
08-Oct-25,ZUARIIND,HRTI PRIVATE LIMITED,158174743.15,BUY
08-Sep-25,ASIANENE,HRTI PRIVATE LIMITED,173760917.85000002,BUY
08-Sep-25,COFFEEDAY,SETU SECURITIES PVT LTD,60844500.0,BUY
08-Sep-25,CURRENT,DEVI TRADERS LLP,22059120.0,BUY
08-Sep-25,CURRENT,FINAVENUE GROWTH FUND,29344000.0,BUY
08-Sep-25,DIAMONDYD,ALTITUDE INVESTMENT FUND PCC - CELL 1,347551489.16999996,BUY
08-Sep-25,GOODLUCK,ARPNA CAPITAL SERVICES PRIVATE LIMITED,449154400.0,BUY
08-Sep-25,GOODLUCK,SBI FUNDS MANAGEMENT LIMITED,581752160.0,BUY
08-Sep-25,IOLCP,MUSIGMA SECURITIES,506243996.25,BUY
08-Sep-25,JAICORPLTD,HRTI PRIVATE LIMITED,461372986.31,BUY
08-Sep-25,JAICORPLTD,JUNOMONETA FINSOL PRIVATE LIMITED,337060684.32000005,BUY
08-Sep-25,JAYNECOIND,RAMDOOT REALTORS PVT LTD,601431949.6600001,BUY
08-Sep-25,MICEL,D3 STOCK VISION LLP,153493417.32,BUY
08-Sep-25,MICEL,EPITOME TRADING AND INVESTMENTS,171427106.9,BUY
08-Sep-25,MICEL,HRTI PRIVATE LIMITED,375839619.44,BUY
08-Sep-25,MICEL,JUNOMONETA FINSOL PRIVATE LIMITED,322493992.0,BUY
08-Sep-25,MICEL,QE SECURITIES LLP,240631758.20999998,BUY
08-Sep-25,MICEL,SHARE INDIA SECURITIES LIMITED,282821302.49,BUY
08-Sep-25,MOBIKWIK,ALPHAGREP SECURITIES PRIVATE LIMITED,484021129.0,BUY
08-Sep-25,MOBIKWIK,GRAVITON RESEARCH CAPITAL LLP,2775804766.02,BUY
08-Sep-25,MOBIKWIK,GROWTH SECURITIES PRIVATE LIMITED,294399231.84000003,BUY
08-Sep-25,MOBIKWIK,HRTI PRIVATE LIMITED,2047272386.92,BUY
08-Sep-25,MOBIKWIK,IRAGE BROKING SERVICES LLP,292010402.8,BUY
08-Sep-25,MOBIKWIK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,730937223.44,BUY
08-Sep-25,MOBIKWIK,JUNOMONETA FINSOL PRIVATE LIMITED,852684349.5999999,BUY
08-Sep-25,MOBIKWIK,MATHISYS ADVISORS LLP,751872818.13,BUY
08-Sep-25,MOBIKWIK,MUSIGMA SECURITIES,1127406628.3899999,BUY
08-Sep-25,MOBIKWIK,NK SECURITIES RESEARCH PRIVATE LIMITED,255827127.59999996,BUY
08-Sep-25,MOBIKWIK,QE SECURITIES LLP,1217246137.98,BUY
08-Sep-25,MOBIKWIK,SECURE SHANTI ADVISORY LLP,356569727.2,BUY
08-Sep-25,MOBIKWIK,SSPL SECURITIES PRIVATE LIMITED,162848000.0,BUY
08-Sep-25,MOSCHIP,HRTI PRIVATE LIMITED,923562667.56,BUY
08-Sep-25,MOSCHIP,JUNOMONETA FINSOL PRIVATE LIMITED,635965083.8800001,BUY
08-Sep-25,MVKAGRO,NEO APEX VENTURE LLP,56594748.0,BUY
08-Sep-25,NETWEB,GRAVITON RESEARCH CAPITAL LLP,2873637397.62,BUY
08-Sep-25,NETWEB,HRTI PRIVATE LIMITED,3500875834.52,BUY
08-Sep-25,NETWEB,JUNOMONETA FINSOL PRIVATE LIMITED,3106172650.32,BUY
08-Sep-25,OLAELEC,HRTI PRIVATE LIMITED,3867383864.47,BUY
08-Sep-25,POLYSIL,MANDALIYA UDAY KANAIYALAL,29022300.0,BUY
08-Sep-25,POLYSIL,YAGNIK BHARATKUMAR TANK,124337520.0,BUY
08-Sep-25,PRECAM,NK SECURITIES RESEARCH PRIVATE LIMITED,206773622.18,BUY
08-Sep-25,PVP,SJT CONSTRUCTIONS LLP,41106903.2,BUY
08-Sep-25,PVP,VIVEK MUNDRA,55920150.0,BUY
08-Sep-25,VIKRAN,GRAVITON RESEARCH CAPITAL LLP,412157035.59,BUY
08-Sep-25,VIMTALABS,HRTI PRIVATE LIMITED,539091974.72,BUY
09-Apr-25,CGRAPHICS,CAPRI GLOBAL HOLDINGS PRIVATE LIMITED,30691200.0,BUY
09-Apr-25,IRISDOREME,EPITOME TRADING AND INVESTMENTS,22887717.450000003,BUY
09-Apr-25,IRISDOREME,STELLAR IR ADVISORS PRIVATE LIMITED,39256800.0,BUY
09-Apr-25,JYOTHYLAB,GRAVITON RESEARCH CAPITAL LLP,1543635881.7600002,BUY
09-Apr-25,KAMDHENU,NITESH SHASHIKANT KHATATE,59800000.0,BUY
09-Apr-25,MASTEK,GRAVITON RESEARCH CAPITAL LLP,1492205793.0,BUY
09-Apr-25,MASTEK,NK SECURITIES RESEARCH PRIVATE LIMITED,1130122636.8,BUY
09-Apr-25,NORTHARC,360 ONE SPECIAL OPPORTUNITIES FUND -  SERIES 3,360643384.5,BUY
09-Apr-25,NORTHARC,ASHISH  DHAWAN,608650000.0,BUY
09-Apr-25,NORTHARC,DVARA TRUST,145293450.0,BUY
09-Apr-25,ORIENTCEM,MARWADI SHARES AND FINANCE LTD.,390646515.42999995,BUY
09-Apr-25,RKFORGE,GRAVITON RESEARCH CAPITAL LLP,2409401823.51,BUY
09-Dec-24,CEATLTD,GRAVITON RESEARCH CAPITAL LLP,2399817883.32,BUY
09-Dec-24,CEATLTD,NK SECURITIES RESEARCH PRIVATE LIMITED,2064515838.75,BUY
09-Dec-24,CGRAPHICS,ACINTYO INVESTMENT FUND PCC- CELL 1,24406592.0,BUY
09-Dec-24,CGRAPHICS,CAPRI GLOBAL HOLDINGS PRIVATE LIMITED,79964000.0,BUY
09-Dec-24,DCAL,CRONY VYAPAR PVT LTD,685945569.86,BUY
09-Dec-24,EIEL,ALPHAGREP SECURITIES PRIVATE LIMITED,488149389.0,BUY
09-Dec-24,EIEL,GRAVITON RESEARCH CAPITAL LLP,800160505.1400001,BUY
09-Dec-24,EIEL,HRTI PRIVATE LIMITED,648317984.16,BUY
09-Dec-24,EIEL,NK SECURITIES RESEARCH PRIVATE LIMITED,1194432293.8899999,BUY
09-Dec-24,EIEL,QE SECURITIES LLP,595205162.48,BUY
09-Dec-24,GANESHIN,STATSOL RESEARCH LLP,47819200.0,BUY
09-Dec-24,GREAVESCOT,KEDIA SECURITIES PRIVATE LTD,250644000.0,BUY
09-Dec-24,ITI,AAKRAYA RESEARCH LLP,4925198942.299999,BUY
09-Dec-24,ITI,GRAVITON RESEARCH CAPITAL LLP,5197370583.2,BUY
09-Dec-24,LAMBODHARA,NK SECURITIES RESEARCH PRIVATE LIMITED,45249672.900000006,BUY
09-Dec-24,LAMBODHARA,QE SECURITIES LLP,38993841.14,BUY
09-Dec-24,MHLXMIRU,NISHANT  PITTI,30566342.28,BUY
09-Dec-24,MTNL,HRTI PRIVATE LIMITED,296614938.48,BUY
09-Dec-24,MTNL,QE SECURITIES LLP,174915758.82999998,BUY
09-Dec-24,PRIMESECU,ADITYA  KUMAR  HALWASIYA,50524250.0,BUY
09-Dec-24,TRIDENT,GRAVITON RESEARCH CAPITAL LLP,2264002557.87,BUY
09-Dec-24,UPL-RE,VANGUARD EMERGING MARKETS STOCK INDEX FUND A SERIES OF VIEIF,127885996.61999999,BUY
09-Dec-24,UPL-RE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,139855740.35999998,BUY
09-Jan-25,ALKYLAMINE,GRAVITON RESEARCH CAPITAL LLP,1409819009.7600002,BUY
09-Jan-25,BALAMINES,GRAVITON RESEARCH CAPITAL LLP,1225461740.25,BUY
09-Jan-25,INDOFARM,GRAVITON RESEARCH CAPITAL LLP,153565943.02999997,BUY
09-Jan-25,JYOTISTRUC,ISHAAN TRADEFIN LLP,276651352.44,BUY
09-Jan-25,JYOTISTRUC,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,221265662.41,BUY
09-Jan-25,MOBIKWIK,AAKRAYA RESEARCH LLP,791964339.16,BUY
09-Jan-25,MOBIKWIK,GRAVITON RESEARCH CAPITAL LLP,563373220.5,BUY
09-Jan-25,MOBIKWIK,HRTI PRIVATE LIMITED,699298543.48,BUY
09-Jan-25,NAVINFLUOR,GRAVITON RESEARCH CAPITAL LLP,2901757525.3,BUY
09-Jan-25,SAREGAMA,GRAVITON RESEARCH CAPITAL LLP,1110699512.0299997,BUY
09-Jan-25,SPANDANA,AAKRAYA RESEARCH LLP,938314165.9,BUY
09-Jan-25,SPANDANA,HRTI PRIVATE LIMITED,1031151481.56,BUY
09-Jan-25,SPANDANA,QE SECURITIES LLP,420214691.30999994,BUY
09-Jan-25,SPANDANA,TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED,434770266.9,BUY
09-Jan-25,SPANDANA,XTX MARKETS LLP,354024079.39,BUY
09-Jul-25,AARTECH,VARUN KRISHNAVTAR KABRA,33645791.29,BUY
09-Jul-25,AKZOINDIA,ASIAN PAINTS LIMITED,7340795526.0,BUY
09-Jul-25,AKZOINDIA,EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED,913480200.0,BUY
09-Jul-25,AKZOINDIA,ICICI PRUDENTIAL MUTUAL FUND,2555700000.0,BUY
09-Jul-25,CRIZAC,AAKRAYA RESEARCH LLP,840779650.6199999,BUY
09-Jul-25,CRIZAC,ABAKKUS ASSET MANAGER PRIVATE LIMITED,1095740433.62,BUY
09-Jul-25,CRIZAC,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,541061600.78,BUY
09-Jul-25,CRIZAC,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,682999238.48,BUY
09-Jul-25,CRIZAC,GRAVITON RESEARCH CAPITAL LLP,665092891.44,BUY
09-Jul-25,CRIZAC,L7 HITECH PRIVATE LIMITED,355262449.14,BUY
09-Jul-25,CRIZAC,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,1286582578.24,BUY
09-Jul-25,CRIZAC,RAJESH CHAMANLAL SANGHAVI,1244847066.1799998,BUY
09-Jul-25,CRIZAC,SHARE INDIA SECURITIES LIMITED,818811708.0,BUY
09-Jul-25,CRIZAC,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,894739306.5999999,BUY
09-Jul-25,DYNPRO,NK SECURITIES RESEARCH PRIVATE LIMITED,72084215.68,BUY
09-Jul-25,DYNPRO,QE SECURITIES LLP,48892600.56,BUY
09-Jul-25,INFLUX,DEVI TRADERS LLP,48017784.0,BUY
09-Jul-25,NECLIFE,HRTI PRIVATE LIMITED,40517673.97,BUY
09-Jul-25,NECLIFE,L7 HITECH PRIVATE LIMITED,26912504.07,BUY
09-Jul-25,NECLIFE,SHARE INDIA SECURITIES LIMITED,61820347.57000001,BUY
09-Jul-25,PANACHE,PENTAGON STOCK BROKERS PRIVATE LIMITED,31229416.220000003,BUY
09-Jul-25,PROSTARM,AAKRAYA RESEARCH LLP,239498754.24,BUY
09-Jul-25,PROSTARM,HRTI PRIVATE LIMITED,300867544.14,BUY
09-Jul-25,PROSTARM,MATHISYS ADVISORS LLP,249270792.89000002,BUY
09-Jul-25,PROSTARM,NEO APEX VENTURE LLP,124296106.37,BUY
09-Jul-25,PROSTARM,NK SECURITIES RESEARCH PRIVATE LIMITED,124312361.78999999,BUY
09-Jul-25,PROSTARM,QE SECURITIES LLP,249230770.06,BUY
09-Jul-25,PROSTARM,USHARANI JANAKIRAMAN,96404424.19,BUY
09-Jul-25,SAMBHV,AAKRAYA RESEARCH LLP,799971813.84,BUY
09-Jul-25,SAMBHV,GRAVITON RESEARCH CAPITAL LLP,700334097.64,BUY
09-Jul-25,SAMBHV,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,367998723.3,BUY
09-Jul-25,SAMBHV,MATHISYS ADVISORS LLP,480889123.40999997,BUY
09-Jul-25,SAMBHV,QE SECURITIES LLP,467934467.01,BUY
09-Jul-25,SAMMAANCAP,SMALLCAP WORLD FUND INC,2124483228.8,BUY
09-Jul-25,SAMMAANCAP,THAKKAR NILESHKUMAR FARSHURAM HUF,805789222.12,BUY
09-Jul-25,SCODATUBES,HRTI PRIVATE LIMITED,119624224.54,BUY
09-Jul-25,SMLISUZU,AAKRAYA RESEARCH LLP,543677628.0,BUY
09-Jul-25,SMLISUZU,HRTI PRIVATE LIMITED,792559575.3900001,BUY
09-Jul-25,TVSINVIT,ALKRAM VENTURE PRIVATE LIMITED,157909500.0,BUY
09-Jul-25,TVSINVIT,MVS VENTURES PRIVATE LIMITED,150300000.0,BUY
09-Jul-25,TVSINVIT,PAM FAMILY TRUST,150300000.0,BUY
09-Jul-25,TVSINVIT,PRASAD FAMILY TRUST,122745000.0,BUY
09-Jun-25,ATALREAL,PASHUPATI CAPITA SER PVT LTD,57418571.47,BUY
09-Jun-25,AVANTEL,LAKSHMEE FOUNDATION,342741000.0,BUY
09-Jun-25,HBSL,NEO APEX VENTURE LLP,40298218.84,BUY
09-Jun-25,ORIENTALTL,MSB E TRADE SECURITIES LIMITED,21271264.86,BUY
09-Jun-25,RAMASTEEL,HRTI PRIVATE LIMITED,254777229.14,BUY
09-Jun-25,SBC,SHARE INDIA SECURITIES LIMITED,41556362.54000001,BUY
09-Jun-25,SCODATUBES,LAROIA MONA,55079180.0,BUY
09-Jun-25,TGL,NEO APEX VENTURE LLP,63627200.0,BUY
09-Jun-25,TVSELECT,NK SECURITIES RESEARCH PRIVATE LIMITED,144835388.55,BUY
09-Jun-25,TVSELECT,QE SECURITIES LLP,163033665.14,BUY
09-Jun-25,WIPRO,AZIM PREMJI TRUST,50575000000.0,BUY
09-Jun-25,WIPRO,HASHAM TRADERS,29750000000.0,BUY
09-Jun-25,WIPRO,PRAZIM TRADERS,14875000000.0,BUY
09-May-25,APOLLO,AAKRAYA RESEARCH LLP,549931664.1,BUY
09-May-25,APOLLO,GRAVITON RESEARCH CAPITAL LLP,477622814.1,BUY
09-May-25,APOLLO,HRTI PRIVATE LIMITED,770883404.33,BUY
09-May-25,APOLLO,PALAK TRADELINK PRIVATE LIMITED,484194313.4,BUY
09-May-25,APOLLO,QE SECURITIES LLP,437463048.92,BUY
09-May-25,AXITA,DHARAM PAL AGGARWAL,25364831.159999996,BUY
09-May-25,IDEAFORGE,NK SECURITIES RESEARCH PRIVATE LIMITED,230661408.25,BUY
09-May-25,IDEAFORGE,PRIYA MILAN SADARIYA,220995236.51999998,BUY
09-May-25,IDEAFORGE,QE SECURITIES LLP,261755381.68,BUY
09-May-25,IDEAFORGE,SHARE INDIA SECURITIES LIMITED,295434768.5,BUY
09-May-25,KAMDHENU,VARDHILAL SHIVRAMBHAI THAKKAR,38850000.0,BUY
09-May-25,PARAS,AAKRAYA RESEARCH LLP,868867712.4,BUY
09-May-25,PARAS,HRTI PRIVATE LIMITED,997477482.68,BUY
09-May-25,PREMEXPLN,HRTI PRIVATE LIMITED,311663772.15999997,BUY
